Key,File,Type,UsedInMainMenu,english
airdrop_AEC_MykirHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_PartyBeachHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_RockbreakerDouble,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_RockbreakerHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieAssault,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieBrothers,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieHorde,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SingerieHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_SirenHeadHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_WitchAssault,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_WitchHorde,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_WitchHunt,entityclasses,Entity,,"[FFD700]AEC[-] Reward Drop"
aecBossPartsBtnText,dialogs,Dialog,,"[FFD700]AEC AIO BOSS — BOSS PARTS[-]"
aecQuestGuideBtnText,dialogs,Dialog,,"[FFD700]AEC AIO BOSS — QUEST GUIDE[-]"
aecBossPartsHeader,dialogs,Dialog,,"Boss parts drop from every contract reward airdrop."
aecBossPartsTitleText,dialogs,Dialog,,"[FFD700]── BOSS PARTS ──[-]"
aecBossPartsLine1Text,dialogs,Dialog,,"Parts include: Head, Arm, Leg, Torso and a rare Heart"
aecBossPartsLine2Text,dialogs,Dialog,,"They can be sold to any trader for extra income"
aecBossPartsLine3Text,dialogs,Dialog,,"The Heart is the rarest and most valuable drop"
aecBossPartsLine4Text,dialogs,Dialog,,"[AAAAAA]Future update: parts will craft AEC armor and weapons[-]"
aecBossPartsLine5Text,dialogs,Dialog,,"[AAAAAA]AEC gear will require specific boss trophies to forge[-]"
aecQuestGuideHeader,dialogs,Dialog,,"What kind of contract do you want to know about?"
aecQuestGuideTitleText,dialogs,Dialog,,"[FFD700]── QUEST GUIDE ──[-]"
aecQuestBossHuntBtnText,dialogs,Dialog,,"Boss Hunt Quest"
aecQuestBossDefenseBtnText,dialogs,Dialog,,"Boss Defense Quest"
aecQuestMinionPatrolBtnText,dialogs,Dialog,,"Minion Patrol Quest"
aecQuestMinionAssaultBtnText,dialogs,Dialog,,"Minion Assault Quest"
aecQuestSpecialBtnText,dialogs,Dialog,,"Special Quests"
aecQuestBackGuideText,dialogs,Dialog,,"[AAAAAA]← Back to Quest Guide[-]"
aecQuestBossHuntHeader,dialogs,Dialog,,"Wilderness contract — no marked location required."
aecQuestBossHuntTitleText,dialogs,Dialog,,"[FFD700]── BOSS HUNT ──[-]"
aecQuestBossHuntLine1Text,dialogs,Dialog,,"1. Place the signal lure from your inventory"
aecQuestBossHuntLine2Text,dialogs,Dialog,,"2. Survive 3 or more escalating enemy waves"
aecQuestBossHuntLine3Text,dialogs,Dialog,,"3. Kill the boss when it spawns"
aecQuestBossHuntLine4Text,dialogs,Dialog,,"4. Airdrop lands automatically at completion"
aecQuestBossDefenseHeader,dialogs,Dialog,,"POI-based contract — reach the location first."
aecQuestBossDefenseTitleText,dialogs,Dialog,,"[FFD700]── BOSS DEFENSE ──[-]"
aecQuestBossDefenseLine1Text,dialogs,Dialog,,"1. Reach the marked POI location"
aecQuestBossDefenseLine2Text,dialogs,Dialog,,"2. Clear all sleepers inside the POI"
aecQuestBossDefenseLine3Text,dialogs,Dialog,,"3. Survive 3 or more incoming enemy waves"
aecQuestBossDefenseLine4Text,dialogs,Dialog,,"4. Kill the boss when it breaches"
aecQuestBossDefenseLine5Text,dialogs,Dialog,,"5. Airdrop lands automatically at completion"
aecQuestMinionPatrolHeader,dialogs,Dialog,,"Lightweight wilderness minion contract."
aecQuestMinionPatrolTitleText,dialogs,Dialog,,"[FFD700]── MINION PATROL ──[-]"
aecQuestMinionPatrolLine1Text,dialogs,Dialog,,"1. Place the signal lure from your inventory"
aecQuestMinionPatrolLine2Text,dialogs,Dialog,,"2. Survive 3 or more minion patrol waves"
aecQuestMinionPatrolLine3Text,dialogs,Dialog,,"3. No boss kill required"
aecQuestMinionPatrolLine4Text,dialogs,Dialog,,"4. Airdrop lands automatically at completion"
aecQuestMinionAssaultHeader,dialogs,Dialog,,"POI-based minion contract — no boss kill required."
aecQuestMinionAssaultTitleText,dialogs,Dialog,,"[FFD700]── MINION ASSAULT ──[-]"
aecQuestMinionAssaultLine1Text,dialogs,Dialog,,"1. Reach the marked POI location"
aecQuestMinionAssaultLine2Text,dialogs,Dialog,,"2. Clear all sleepers inside the POI"
aecQuestMinionAssaultLine3Text,dialogs,Dialog,,"3. Survive 3 or more minion assault waves"
aecQuestMinionAssaultLine4Text,dialogs,Dialog,,"4. No boss kill required"
aecQuestMinionAssaultLine5Text,dialogs,Dialog,,"5. Airdrop lands automatically at completion"
aecQuestSpecialHeader,dialogs,Dialog,,"Unique contracts with special rules and higher rewards."
aecQuestSpecialTitleText,dialogs,Dialog,,"[FFD700]── SPECIAL QUESTS ──[-]"
aecQuestSpecialLine1Text,dialogs,Dialog,,"Multi-boss: kill 2 or more bosses in sequence"
aecQuestSpecialLine2Text,dialogs,Dialog,,"Twin boss: face 2 bosses at the same time"
aecQuestSpecialLine3Text,dialogs,Dialog,,"Higher risk — higher trophy and airdrop rewards"
aecQuestSpecialLine4Text,dialogs,Dialog,,"Some specials have no wave pattern — kill on sight"
AECMushroomBoss,entityclasses,Entity,false,"Mushroom Boss"
AECMushroomMinion01,entityclasses,Entity,false,"Mushroom Minion01 PartyGirl"
AECMushroomMinion02,entityclasses,Entity,false,"Mushroom Minion02 Hawaiian"
AECMushroomMinion03,entityclasses,Entity,false,"Mushroom Minion03 Hazmat"
AECMushroomMinion04,entityclasses,Entity,false,"Mushroom Minion04 Arlene"
AECMushroomBossLootBag,entityclasses,Entity,false,"[FF4500]BOSS[-] [00C850]Mushroom Boss Loot Bag[-]"
AECMushroomMinionLootBag,entityclasses,Entity,false,"[00C850]Mushroom Minion Loot Bag[-]"
airdrop_AEC_MushroomT1,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MushroomT2,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MushroomHordeMinion,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
airdrop_AEC_MushroomHunt,entityclasses,Entity,false,"[FFD700]AEC[-] Reward Drop"
buffMushroomDrained,,,false,"[00DC50]LIFE DRAINED[-]"
buffMushroomDrainedDesc,,,false,"The Mushroom Boss has drained your life force. You feel the energy leave your body."
buffAECMushroomPlayerAura,,,false,"[00C850]MUSHROOM BOSS NEARBY[-]"
buffAECMushroomPlayerAuraDesc,,,false,"The Mushroom Boss is dangerously close. Stay alert — his spores drain your life and his minions will overwhelm you."
itemAECMushroomSpore,,,false,"Mushroom Boss Spore"
itemAECMushroomSpore_desc,,,false,"A volatile spore harvested from the Mushroom Boss. Oozes with fungal energy."
itemAECMushroomCore,,,false,"Mushroom Boss Core"
itemAECMushroomCore_desc,,,false,"The pulsing core of the Mushroom Boss — the source of its regeneration and life drain power. Extremely rare."
itemAECMushroomMycelium,,,false,"Mycelium Thread"
itemAECMushroomMycelium_desc,,,false,"Dense fibrous mycelium harvested from a mushroom minion. Used in biological research and advanced crafting."
itemAECMushroomCapFragment,,,false,"Mushroom Cap Fragment"
itemAECMushroomCapFragment_desc,,,false,"A hardened shard of the Mushroom Boss's cap, reinforced by years of spore growth. Valuable to the right buyer."
itemAECMushroomToxin,,,false,"Concentrated Spore Toxin"
itemAECMushroomToxin_desc,,,false,"A vial of distilled spore toxin extracted from the boss's glands. Highly dangerous — and highly valuable."
itemAECMushroomMinionBundle,,,false,"[00C850]Mushroom Colony Bundle[-]"
itemAECMushroomMinionBundle_desc,,,false,"A reward bundle for clearing a wave of Mushroom minions."
itemAECMushroomHuntBundle,,,false,"[00DC50]Mushroom Boss Hunt Bundle[-]"
itemAECMushroomHuntBundle_desc,,,false,"A premium reward bundle for hunting the Mushroom Boss."
itemAECMushroomMinionContract,,,false,"[FF0000]AEC 3★ |[-] [FFD700]Mushroom Contract: Minion Horde[-]"
itemAECMushroomMinionContract_desc,,,false,"Contract: Eliminate three waves of Mushroom minions. Deploy the signal lure to begin."
itemAECMushroomHuntContract,,,false,"[FF0000]AEC 4★ |[-] [FF9900]Mushroom Contract: Boss Hunt[-]"
itemAECMushroomHuntContract_desc,,,false,"Contract: Survive two waves of Mushroom minions — then the Boss itself appears."
questAECMushroomHordeMinion_name,,,false,"Mushroom Colony — Horde"
questAECMushroomHordeMinion_subtitle,,,false,"Eliminate the Mushroom Colony"
questAECMushroomHordeMinion_description,,,false,"Deploy the signal lure and survive three waves of Mushroom minions."
questAECMushroomHordeMinion_offer,,,false,"These fungal freaks are spreading faster than we can contain them. Clear them out."
questAECMushroomHordeMinion_statement,,,false,"Wipe out the Mushroom colony. Three waves. Don't let them overwhelm you."
questAECMushroomHordeMinion_response,,,false,"Contract accepted. I'll handle the mushroom horde."
questAECMushroomHordeMinion_completion,,,false,"Colony cleared. The spores have stopped spreading — for now."
questAECMushroom_obj_wave1,,,false,"Kill Wave 1 Mushroom Minions"
questAECMushroom_obj_wave2,,,false,"Kill Wave 2 Mushroom Minions"
questAECMushroom_obj_wave3,,,false,"Kill Final Wave Mushroom Minions"
questAECMushroomHordeMinion_obj_wave1,,,false,"Kill Wave 1 Mushroom Minions"
questAECMushroomHordeMinion_obj_wave2,,,false,"Kill Wave 2 Mushroom Minions"
questAECMushroomHordeMinion_obj_wave3,,,false,"Kill Final Wave Mushroom Minions"
Vampirism,,,false,"[00DC50]VAMPIRISM[-]"
# --- Boss Summon Phase Messages ---
eventMushroomSummonPhase1_msg,,,false,"| [FF6600]PHASE 1:[-] The Mushroom Boss calls its colony! Minions incoming!"
eventMushroomSummonPhase2_msg,,,false,"| [FF4400]PHASE 2:[-] The Boss is weakening — its spores surge with desperation!"
eventMushroomSummonPhase3_msg,,,false,"| [FF0000]PHASE 3:[-] FINAL STAND — The Mushroom Boss unleashes everything!"
# --- Quest Wave Messages ---
eventAECMushroomPatrolArrival_msg,,,false,"| [00C850]PATROL:[-] Mushroom scouts have been spotted nearby!"
eventAECMushroomPatrolWave1_msg,,,false,"| [00C850]PATROL:[-] Mushroom scouts are incoming!"
eventAECMushroomAssaultArrival_msg,,,false,"| [00C850]ASSAULT:[-] A mushroom strike group is moving on your position!"
eventAECMushroomAssaultWave1_msg,,,false,"| [00C850]WAVE 1:[-] First assault wave of Mushroom minions!"
eventAECMushroomAssaultWave2_msg,,,false,"| [00C850]WAVE 2:[-] Second assault wave incoming!"
eventAECMushroomWaveArrival_msg,,,false,"| [00C850]ALERT:[-] Mushroom minions are converging on your position. Get ready!"
eventAECMushroomWave1_msg,,,false,"| [00C850]WAVE 1:[-] Mushroom spores are closing in!"
eventAECMushroomWave2_msg,,,false,"| [00C850]WAVE 2:[-] A second wave of spores arrives!"
eventAECMushroomWave3_msg,,,false,"| [00C850]FINAL WAVE:[-] The mushroom colony's last defenders surround you!"
eventAECMushroomHuntArrival_msg,,,false,"| [00DC50]HUNT:[-] The Mushroom Boss's colony is mobilizing. Survive the waves — then face the Boss!"
eventAECMushroomHuntWave1_msg,,,false,"| [00DC50]WAVE 1:[-] Mushroom minions guard the boss!"
eventAECMushroomHuntWave2_msg,,,false,"| [00DC50]WAVE 2:[-] More guardians emerge!"
eventAECMushroomHuntBossSpawn_msg,,,false,"| [FF0000]BOSS:[-] THE MUSHROOM BOSS arrives! Finish this!"
AECHeadlessBoss,entityclasses,Entity,false,"[FF2A2A]The Headless[-]"
AECHeadlessMinion01,entityclasses,Entity,false,"Headless Arlene"
AECHeadlessMinion02,entityclasses,Entity,false,"Headless Boe"
AECHeadlessMinion03,entityclasses,Entity,false,"Headless Steve"
AECHeadlessMinion04,entityclasses,Entity,false,"Headless Nurse"
AECHeadlessMinion05,entityclasses,Entity,false,"Headless Businessman"
AECHeadlessMinion06,entityclasses,Entity,false,"Headless Burnt"
AECHeadlessMinion07,entityclasses,Entity,false,"Headless Demolition"
AECHeadlessMinion08,entityclasses,Entity,false,"Headless Skateboarder"
AECHeadlessMinion09,entityclasses,Entity,false,"Headless Party Girl"
AECHeadlessMinion10,entityclasses,Entity,false,"Headless Hazmat"
AECHeadlessBossLootBag,entityclasses,Entity,false,"Headless Boss Loot Bag"
AECHeadlessMinionLootBag,entityclasses,Entity,false,"Headless Minion Loot Bag"
itemAECHeadlessArm,,,false,"[FF0000]AEC[-] [FF2A2A]Headless Arm[-]"
itemAECHeadlessArm_desc,,,false,"A blood-soaked arm torn from the Headless boss. The flesh is warm and refuses to rot."
itemAECHeadlessLeg,,,false,"[FF0000]AEC[-] [FF2A2A]Headless Leg[-]"
itemAECHeadlessLeg_desc,,,false,"A brutal leg trophy from the Headless boss. Bone splinters still jut from the stump."
itemAECHeadlessTorso,,,false,"[FF0000]AEC[-] [FF2A2A]Headless Torso[-]"
itemAECHeadlessTorso_desc,,,false,"The butchered torso of the Headless boss. It twitches as if the fight never ended."
itemAECHeadlessHead,,,false,"[FF0000]AEC[-] [FF2A2A]Headless Skull[-]"
itemAECHeadlessHead_desc,,,false,"What remains of the Headless boss's upper frame. A grisly proof of the kill."
itemAECHeadlessHeart,,,false,"[FF0000]AEC[-] [FF2A2A]Headless Heart[-]"
itemAECHeadlessHeart_desc,,,false,"A rare heart ripped from the Headless boss. It beats in violent bursts."
itemAECHeadlessZombiePart,,,false,"[FF0000]AEC[-] [B22222]Headless Zombie Part[-]"
itemAECHeadlessZombiePart_desc,,,false,"A chunk of butchered Headless minion flesh. Traders still pay for enough of them."
itemAECDoomlordZombiePart,,,false,"[FF0000]AEC[-] [CCAA44]Doomlord Zombie Part[-]"
itemAECDoomlordZombiePart_desc,,,false,"A butchered Doomlord minion part. Traders still pay for enough of them."
itemAECDumdumZombiePart,,,false,"[FF0000]AEC[-] [D28B36]Dumdum Zombie Part[-]"
itemAECDumdumZombiePart_desc,,,false,"A butchered Dumdum minion part. Traders still pay for enough of them."
itemAECExecutionerZombiePart,,,false,"[FF0000]AEC[-] [8B0000]Executioner Zombie Part[-]"
itemAECExecutionerZombiePart_desc,,,false,"A butchered Executioner minion part. Traders still pay for enough of them."
itemAECHammerGuardianZombiePart,,,false,"[FF0000]AEC[-] [C58A3A]Hammer Guardian Zombie Part[-]"
itemAECHammerGuardianZombiePart_desc,,,false,"A butchered Hammer Guardian minion part. Traders still pay for enough of them."
itemAECGhostZombiePart,,,false,"[FF0000]AEC[-] [CDD7E3]Ghost Zombie Part[-]"
itemAECGhostZombiePart_desc,,,false,"A cold chunk torn from a Ghost minion. Traders still pay for enough of them."
itemAECDruidZombiePart,,,false,"[FF0000]AEC[-] [88CC88]Druid Zombie Part[-]"
itemAECDruidZombiePart_desc,,,false,"A butchered Druid minion part. Traders still pay for enough of them."
itemAECMechanicianZombiePart,,,false,"[FF0000]AEC[-] [87A8B3]Mechanician Zombie Part[-]"
itemAECMechanicianZombiePart_desc,,,false,"A butchered Mechanician minion part. Traders still pay for enough of them."
itemAECSingerieZombiePart,,,false,"[FF0000]AEC[-] [B99255]Singerie Zombie Part[-]"
itemAECSingerieZombiePart_desc,,,false,"A butchered Singerie minion part. Traders still pay for enough of them."
itemAECWitchZombiePart,,,false,"[FF0000]AEC[-] [AFAFAF]Witch Zombie Part[-]"
itemAECWitchZombiePart_desc,,,false,"A scorched Witch minion part. Traders still pay for enough of them."
itemAECMushroomZombiePart,,,false,"[FF0000]AEC[-] [A88B5A]Mushroom Zombie Part[-]"
itemAECMushroomZombiePart_desc,,,false,"A rotten fragment from a Mushroom minion. Traders still pay for enough of them."
buffAECHeadlessPlayerAura,,,false,"[FF2A2A]HEADLESS PRESSURE[-]"
buffAECHeadlessPlayerAuraDesc,,,false,"The Headless is close. Panic rises and your stamina drains under its murderous aura."
questAECMushroomHunt_name,,,false,"Mushroom Boss — Hunt"
questAECMushroomHunt_subtitle,,,false,"Hunt and Kill the Mushroom Boss"
questAECMushroomHunt_description,,,false,"Deploy the signal lure. Survive two waves of minions — then face the Mushroom Boss itself."
questAECMushroomHunt_offer,,,false,"The Mushroom Boss is out there. Its colony is expanding and its drain power is unlike anything I've seen. Put it down."
questAECMushroomHunt_statement,,,false,"Take out the minion escort, then kill the Mushroom Boss. Don't let it drain you dry."
questAECMushroomHunt_response,,,false,"Contract accepted. The Mushroom Boss dies today."
questAECMushroomHunt_completion,,,false,"The Mushroom Boss is dead. The colony will scatter without its core."
questAECMushroomHunt_obj_wave1,,,false,"Kill Guard Wave 1"
questAECMushroomHunt_obj_wave2,,,false,"Kill Guard Wave 2"
questAECMushroomHunt_obj_boss,,,false,"Kill the Mushroom Boss"
# --- T1 Patrol Contract ---
itemAECMushroomMinionPatrolContract,,,false,"[FF0000]AEC 1★ |[-] [FFD700]Mushroom Contract: Minion Patrol[-]"
itemAECMushroomMinionPatrolContract_desc,,,false,"Contract: Eliminate a patrol of Mushroom spore-walkers. Deploy the signal lure to begin."
